EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS
CVCC.20968.202320|A02301105|Student|Y|enabled
CVCC.20968.202320|A02308032|Student|Y|enabled
CVCC.20968.202320|A02313750|Student|Y|enabled
CVCC.20968.202320|A02315123|Student|Y|enabled
CVCC.20968.202320|A00658473|Student|Y|enabled
CVCC.20968.202320|A00838217|Student|Y|enabled
CVCC.20968.202320|A00954216|Student|Y|enabled
CVCC.20968.202320|A01063714|Student|Y|enabled
CVCC.20968.202320|A01759161|Student|Y|enabled
CVCC.20968.202320|A01741622|Student|Y|enabled
CVCC.20968.202320|A01746341|Student|Y|enabled
CVCC.20968.202320|A01771117|Student|Y|enabled
CVCC.20968.202320|A02287018|Student|N|disabled
CVCC.20968.202320|A02444302|Student|N|disabled
CVCC.20968.202320|A01784235|Student|N|disabled
CVCC.20968.202320|A02196075|Student|N|disabled
CVCC.20968.202320|A02320185|Student|Y|enabled
CVCC.20968.202320|A02345671|Student|Y|enabled
CVCC.20968.202320|A02356636|Student|Y|enabled
CVCC.20968.202320|A02395201|Student|Y|enabled
CVCC.20968.202320|A02402077|Student|Y|enabled
CVCC.20968.202320|A02405427|Student|Y|enabled
CVCC.20968.202320|A02412233|Student|Y|enabled
CVCC.20968.202320|A01735645|P|Y|enabled
CVCC.20968.202320|A02251140|Student|N|disabled
CVCC.20968.202320|A01776839|Student|N|disabled
CVCC.20968.202320|A02409565|Student|N|disabled
CVCC.20968.202320|A01743448|Student|N|disabled
CVCC.20968.202320|A01396153|Student|N|disabled
CVCC.20968.202320|A02089516|Student|Y|enabled
CVCC.20969.202320|A02293681|Student|Y|enabled
CVCC.20969.202320|A02345670|Student|N|disabled
CVCC.20969.202320|A02313750|Student|Y|enabled
CVCC.20969.202320|A02319026|Student|Y|enabled
CVCC.20969.202320|A02356636|Student|Y|enabled
CVCC.20969.202320|A02366511|Student|Y|enabled
CVCC.20969.202320|A02395201|Student|Y|enabled
CVCC.20969.202320|A02403203|Student|Y|enabled
CVCC.20969.202320|A02405427|Student|Y|enabled
CVCC.20969.202320|A02301105|Student|N|disabled
CVCC.20969.202320|A02403201|Student|N|disabled
CVCC.20969.202320|A02284298|Student|N|disabled
CVCC.20969.202320|A02315123|Student|N|disabled
CVCC.20969.202320|A02345623|Student|N|disabled
CVCC.20969.202320|A01771142|Student|N|disabled
CVCC.20969.202320|A00349318|Student|Y|enabled
CVCC.20969.202320|A00954216|Student|Y|enabled
CVCC.20969.202320|A01739246|Student|Y|enabled
CVCC.20969.202320|A01746030|Student|Y|enabled
CVCC.20969.202320|A01782156|Student|Y|enabled
CVCC.20969.202320|A01749845|Student|Y|enabled
CVCC.20969.202320|A01786088|Student|Y|enabled
CVCC.20969.202320|A02024437|Student|Y|enabled
CVCC.20969.202320|A02265408|Student|Y|enabled
CVCC.20969.202320|A01735645|P|Y|enabled
CVCC.20969.202320|A01741622|Student|N|disabled
CVCC.20969.202320|A01787661|Student|N|disabled
CVCC.20969.202320|A02409336|Student|N|disabled
CVCC.20969.202320|A01738983|Student|N|disabled
CVCC.20969.202320|A02308035|Student|Y|enabled
CVCC.20970.202320|A01735645|P|Y|enabled
CVCC.20970.202320|A01743448|Student|N|disabled
CVCC.20970.202320|A02320162|Student|N|disabled
CVCC.20970.202320|A01785526|Student|N|disabled
CVCC.20970.202320|A02251140|Student|N|disabled
CVCC.20970.202320|A02308032|Student|N|disabled
CVCC.20970.202320|A01746030|Student|N|disabled
CVCC.20970.202320|A02308035|Student|Y|enabled
CVCC.20970.202320|A02345671|Student|N|disabled
CVCC.20970.202320|A00954216|Student|N|enabled
CVCC.20970.202320|A01776110|Student|Y|enabled
CVCC.20970.202320|A01776839|Student|Y|enabled
CVCC.20970.202320|A01759161|Student|Y|enabled
CVCC.20970.202320|A01749845|Student|Y|enabled
CVCC.20970.202320|A02265408|Student|Y|enabled
CVCC.20970.202320|A02395201|Student|N|disabled
CVCC.20970.202320|A02333847|Student|N|disabled
CVCC.20970.202320|A01782156|Student|N|disabled
CVCC.20970.202320|A02314089|Student|N|disabled
CVCC.20971.202320|A02308035|Student|Y|enabled
CVCC.20971.202320|A02265408|Student|Y|enabled
CVCC.20971.202320|A01749845|Student|Y|enabled
CVCC.20971.202320|A01759161|Student|Y|enabled
CVCC.20971.202320|A01776839|Student|Y|enabled
CVCC.20971.202320|A01776110|Student|Y|enabled
CVCC.20971.202320|A00954216|Student|N|enabled
CVCC.20971.202320|A02395201|Student|N|disabled
CVCC.20971.202320|A02345671|Student|N|disabled
CVCC.20971.202320|A01782156|Student|N|disabled
CVCC.20971.202320|A01785526|Student|N|disabled
CVCC.20971.202320|A01743448|Student|N|disabled
CVCC.20971.202320|A00838217|Student|N|disabled
CVCC.20971.202320|A02402077|Student|N|disabled
CVCC.20971.202320|A02320162|Student|N|disabled
CVCC.20971.202320|A01735645|P|Y|enabled
CVCC.20972.202320|A01782156|Student|N|disabled
CVCC.20972.202320|A02295835|Student|Y|enabled
CVCC.20972.202320|A01771516|Student|N|disabled
CVCC.20972.202320|A02241886|Student|Y|enabled
CVCC.20972.202320|A01744770|Student|Y|enabled
CVCC.20972.202320|A02238370|Student|Y|enabled
CVCC.20972.202320|A01788917|Student|Y|enabled
CVCC.20972.202320|A01771142|Student|Y|enabled
CVCC.20972.202320|A02362031|Student|N|disabled
CVCC.20972.202320|A02420370|Student|Y|enabled
CVCC.20972.202320|A01746574|Student|Y|enabled
CVCC.20972.202320|A01776839|Student|N|disabled
CVCC.20972.202320|A01749845|Student|Y|enabled
CVCC.20972.202320|A01743302|Student|Y|enabled
CVCC.20972.202320|A01735645|P|Y|enabled
CVCC.20972.202320|A01745500|Student|Y|enabled
CVCC.20972.202320|A02295045|Student|Y|enabled
CVCC.20972.202320|A02398352|Student|Y|enabled
CVCC.20972.202320|A02367124|Student|Y|enabled
CVCC.20972.202320|A02321164|Student|Y|enabled
CVCC.20972.202320|A02320162|Student|Y|enabled
CVCC.20972.202320|A02308035|Student|Y|enabled
CVCC.20972.202320|A01745011|Student|Y|enabled
CVCC.20973.202320|A00954216|Student|Y|enabled
CVCC.20973.202320|A01734021|Student|Y|enabled
CVCC.20973.202320|A01739246|Student|Y|enabled
CVCC.20973.202320|A01741622|Student|Y|enabled
CVCC.20973.202320|A01746397|Student|Y|enabled
CVCC.20973.202320|A01786088|Student|Y|enabled
CVCC.20973.202320|A02024437|Student|Y|enabled
CVCC.20973.202320|A02314089|Student|Y|enabled
CVCC.20973.202320|A02315123|Student|Y|enabled
CVCC.20973.202320|A02390285|Student|Y|enabled
CVCC.20973.202320|A02400656|Student|Y|enabled
CVCC.20973.202320|A02402077|Student|Y|enabled
CVCC.20973.202320|A02403203|Student|Y|enabled
CVCC.20973.202320|A01735614|P|Y|enabled
CVCC.20973.202320|A02403201|Student|N|disabled
CVCC.20973.202320|A00349318|Student|N|disabled
CVCC.20973.202320|A01743302|Student|N|disabled
CVCC.20973.202320|A01787661|Student|N|disabled
CVCC.20973.202320|A02238370|Student|Y|enabled
CVCC.20973.202320|A02241883|Student|Y|enabled
CVCC.20973.202320|A02250947|Student|Y|enabled
CVCC.20973.202320|A02280043|Student|Y|enabled
CVCC.20973.202320|A02308032|Student|Y|enabled
CVCC.20973.202320|A02313750|Student|Y|enabled
CVCC.20974.202320|A01735576|P|Y|enabled
CVCC.20974.202320|A02403201|Student|N|disabled
CVCC.20974.202320|A01787661|Student|N|disabled
CVCC.20974.202320|A01770332|Student|N|disabled
CVCC.20974.202320|A02403203|Student|Y|enabled
CVCC.20974.202320|A02241883|Student|Y|enabled
CVCC.20974.202320|A02280043|Student|Y|enabled
CVCC.20974.202320|A01749845|Student|Y|enabled
CVCC.20974.202320|A01786088|Student|Y|enabled
CVCC.20974.202320|A02024437|Student|Y|enabled
CVCC.20974.202320|A02315123|Student|Y|enabled
CVCC.20975.202320|A02280043|Student|Y|enabled
CVCC.20975.202320|A02241883|Student|Y|enabled
CVCC.20975.202320|A02238370|Student|Y|enabled
CVCC.20975.202320|A02224394|Student|Y|enabled
CVCC.20975.202320|A02024437|Student|Y|enabled
CVCC.20975.202320|A01749845|Student|Y|enabled
CVCC.20975.202320|A01743302|Student|Y|enabled
CVCC.20975.202320|A01741622|Student|N|disabled
CVCC.20975.202320|A02308032|Student|N|disabled
CVCC.20975.202320|A02293681|Student|N|disabled
CVCC.20975.202320|A02281938|Student|N|disabled
CVCC.20975.202320|A02251140|Student|N|disabled
CVCC.20975.202320|A01771117|Student|N|disabled
CVCC.20975.202320|A01782156|Student|N|disabled
CVCC.20975.202320|A01734021|Student|N|disabled
CVCC.20975.202320|A02319026|Student|N|disabled
CVCC.20975.202320|A01776839|Student|N|disabled
CVCC.20975.202320|A02242825|Student|N|disabled
CVCC.20975.202320|A01379988|Student|N|disabled
CVCC.20975.202320|A02395201|Student|N|disabled
CVCC.20975.202320|A01776110|Student|N|disabled
CVCC.20975.202320|A02345671|Student|N|disabled
CVCC.20975.202320|A02408656|P|Y|enabled
CVCC.20975.202320|A00954216|Student|N|disabled
CVCC.20975.202320|A00838217|Student|N|disabled
CVCC.20976.202320|A02402077|Student|N|disabled
CVCC.20976.202320|A02296787|Student|Y|enabled
CVCC.20976.202320|A02293198|Student|N|disabled
CVCC.20976.202320|A02245966|Student|N|disabled
CVCC.20976.202320|A01112301|Student|Y|enabled
CVCC.20976.202320|A02316738|Student|N|disabled
CVCC.20976.202320|A01788086|P|Y|enabled
CVCC.20976.202320|A01733846|Student|Y|enabled
CVCC.20976.202320|A02282543|Student|Y|enabled
CVCC.20976.202320|A02448417|Student|N|disabled
CVCC.20976.202320|A02076445|Student|Y|enabled
CVCC.20976.202320|A02448042|Student|Y|enabled
CVCC.20976.202320|A02443719|Student|Y|enabled
CVCC.20976.202320|A02438060|Student|Y|enabled
CVCC.20976.202320|A02421349|Student|Y|enabled
CVCC.20976.202320|A02419053|Student|Y|enabled
CVCC.20976.202320|A02405130|Student|Y|enabled
CVCC.20976.202320|A02295539|Student|N|disabled
CVCC.20977.202320|A01396153|Student|Y|enabled
CVCC.20977.202320|A01773168|Student|Y|enabled
CVCC.20977.202320|A01758589|Student|Y|enabled
CVCC.20977.202320|A01742088|Student|Y|enabled
CVCC.20977.202320|A01746343|Student|N|enabled
CVCC.20977.202320|A01766250|Student|N|enabled
CVCC.20977.202320|A02027956|Student|Y|enabled
CVCC.20977.202320|A02062604|Student|Y|enabled
CVCC.20977.202320|A02125941|Student|Y|enabled
CVCC.20977.202320|A02264210|Student|Y|enabled
CVCC.20977.202320|A02284782|Student|Y|enabled
CVCC.20977.202320|A02301262|Student|Y|enabled
CVCC.20977.202320|A02367490|Student|Y|enabled
CVCC.20977.202320|A02377530|Student|Y|enabled
CVCC.20977.202320|A02379724|Student|Y|enabled
CVCC.20977.202320|A02380448|Student|Y|enabled
CVCC.20977.202320|A02398451|Student|Y|enabled
CVCC.20977.202320|A02402676|Student|Y|enabled
CVCC.20977.202320|A02301688|Student|N|disabled
CVCC.20977.202320|A02282599|Student|N|disabled
CVCC.20977.202320|A02315539|Student|N|disabled
CVCC.20977.202320|A02081623|Student|N|disabled
CVCC.20977.202320|A02160628|Student|N|disabled
CVCC.20977.202320|A02293198|Student|N|disabled
CVCC.20977.202320|A02358567|Student|N|disabled
CVCC.20977.202320|A01743679|Student|N|disabled
CVCC.20977.202320|A01778426|Student|N|disabled
CVCC.20977.202320|A02344996|Student|N|disabled
CVCC.20977.202320|A01762936|Student|N|disabled
CVCC.20977.202320|A01784887|Student|N|disabled
CVCC.20977.202320|A02223427|Student|N|disabled
CVCC.20977.202320|A02045433|Student|N|disabled
CVCC.20977.202320|A00840985|P|Y|enabled
CVCC.20978.202320|A02344993|Student|N|disabled
CVCC.20978.202320|A02441427|Student|Y|enabled
CVCC.20978.202320|A02442758|Student|N|disabled
CVCC.20978.202320|A02423408|Student|N|disabled
CVCC.20978.202320|A01139113|Student|N|disabled
CVCC.20978.202320|A02403201|Student|N|disabled
CVCC.20978.202320|A02437976|Student|N|disabled
CVCC.20978.202320|A02424295|Student|N|disabled
CVCC.20978.202320|A02423204|P|Y|enabled
CVCC.20978.202320|A02273437|Student|N|disabled
CVCC.20978.202320|A01743448|Student|N|disabled
CVCC.20978.202320|A01035402|Student|Y|enabled
CVCC.20978.202320|A01379988|Student|Y|enabled
CVCC.20978.202320|A01756227|Student|Y|enabled
CVCC.20978.202320|A01759362|Student|Y|enabled
CVCC.20978.202320|A01789850|Student|Y|enabled
CVCC.20978.202320|A02058147|Student|Y|enabled
CVCC.20978.202320|A02269931|Student|Y|enabled
CVCC.20978.202320|A02293198|Student|Y|enabled
CVCC.20978.202320|A02321940|Student|Y|enabled
CVCC.20978.202320|A02362031|Student|Y|enabled
CVCC.20978.202320|A02365462|Student|Y|enabled
CVCC.20978.202320|A02366266|Student|Y|enabled
CVCC.20978.202320|A02380448|Student|Y|enabled
CVCC.20978.202320|A02390285|Student|Y|enabled
CVCC.20978.202320|A02403203|Student|Y|enabled
CVCC.20978.202320|A02403724|Student|Y|enabled
CVCC.20978.202320|A02406408|Student|Y|enabled
CVCC.20978.202320|A02408073|Student|Y|enabled
CVCC.20978.202320|A02412232|Student|Y|enabled
CVCC.20978.202320|A02412579|Student|Y|enabled
CVCC.20978.202320|A02412978|Student|N|disabled
CVCC.20978.202320|A02416482|Student|Y|enabled
CVCC.20978.202320|A02419012|Student|Y|enabled
CVCC.20978.202320|A02409565|Student|N|disabled
CVCC.20979.202320|A02439629|Student|Y|enabled
CVCC.20979.202320|A02443687|Student|Y|enabled
CVCC.20979.202320|A02444561|Student|Y|enabled
CVCC.20979.202320|A02398739|Student|N|disabled
CVCC.20979.202320|A01844432|Student|N|disabled
CVCC.20979.202320|A02273404|Student|N|disabled
CVCC.20979.202320|A02420311|Student|N|disabled
CVCC.20979.202320|A02421349|Student|N|disabled
CVCC.20979.202320|A02441380|Student|N|disabled
CVCC.20979.202320|A01785536|Student|N|disabled
CVCC.20979.202320|A02356824|Student|N|disabled
CVCC.20979.202320|A02438060|Student|N|disabled
CVCC.20979.202320|A02407163|P|Y|enabled
CVCC.20979.202320|A02224321|Student|N|disabled
CVCC.20979.202320|A02440475|Student|N|disabled
CVCC.20979.202320|A02444439|Student|N|disabled
CVCC.20979.202320|A01735353|Student|Y|enabled
CVCC.20979.202320|A01739595|Student|Y|enabled
CVCC.20979.202320|A01746393|Student|Y|enabled
CVCC.20979.202320|A01746341|Student|Y|enabled
CVCC.20979.202320|A01745011|Student|Y|enabled
CVCC.20979.202320|A01747994|Student|Y|enabled
CVCC.20979.202320|A02257208|Student|Y|enabled
CVCC.20979.202320|A02267009|Student|Y|enabled
CVCC.20979.202320|A02320174|Student|Y|enabled
CVCC.20979.202320|A02336710|Student|Y|enabled
CVCC.20979.202320|A02344993|Student|Y|enabled
CVCC.20979.202320|A02367639|Student|Y|enabled
CVCC.20979.202320|A02401715|Student|N|enabled
CVCC.20979.202320|A02414956|Student|Y|enabled
CVCC.20979.202320|A02423254|Student|Y|enabled
CVCC.20979.202320|A02430802|Student|Y|enabled
CVCC.20980.202320|A01757161|Student|Y|enabled
CVCC.20980.202320|A02437976|Student|Y|enabled
CVCC.20980.202320|A01768337|Student|Y|enabled
CVCC.20980.202320|A02175930|Student|Y|enabled
CVCC.20980.202320|A02256563|Student|Y|enabled
CVCC.20980.202320|A02258014|Student|Y|enabled
CVCC.20980.202320|A02268579|Student|Y|enabled
CVCC.20980.202320|A02286075|Student|Y|enabled
CVCC.20980.202320|A02291074|Student|Y|enabled
CVCC.20980.202320|A02315538|Student|Y|enabled
CVCC.20980.202320|A02344038|Student|Y|enabled
CVCC.20980.202320|A02344984|Student|Y|enabled
CVCC.20980.202320|A02345401|Student|Y|enabled
CVCC.20980.202320|A02358086|Student|Y|enabled
CVCC.20980.202320|A02367283|Student|Y|enabled
CVCC.20980.202320|A02390246|Student|Y|enabled
CVCC.20980.202320|A02398739|Student|Y|enabled
CVCC.20980.202320|A02404329|Student|Y|enabled
CVCC.20980.202320|A02412233|Student|Y|enabled
CVCC.20980.202320|A02416602|Student|Y|enabled
CVCC.20980.202320|A02420108|Student|Y|enabled
CVCC.20980.202320|A02280746|Student|N|disabled
CVCC.20980.202320|A02402219|Student|N|disabled
CVCC.20980.202320|A02357455|Student|N|disabled
CVCC.20980.202320|A01733970|Student|N|disabled
CVCC.20980.202320|A02244272|Student|N|disabled
CVCC.20980.202320|A01772005|Student|N|disabled
CVCC.20980.202320|A02372297|Student|N|disabled
CVCC.20980.202320|A02423204|P|Y|enabled
CVCC.20980.202320|A02027781|Student|N|disabled
CVCC.20980.202320|A02321940|Student|N|disabled
CVCC.20980.202320|A00362382|Student|N|disabled
CVCC.20980.202320|A01776008|Student|N|disabled
CVCC.20980.202320|A02282599|Student|N|disabled
CVCC.20980.202320|A02324296|Student|N|disabled
CVCC.20980.202320|A01753082|Student|N|disabled
CVCC.20980.202320|A02435191|Student|Y|enabled
CVCC.20980.202320|A01777325|Student|Y|enabled
CVCC.20981.202320|A02291074|Student|N|disabled
CVCC.20981.202320|A02440531|Student|Y|enabled
CVCC.20981.202320|A02387497|Student|N|disabled
CVCC.20981.202320|A02443562|Student|N|disabled
CVCC.20981.202320|A02319363|Student|N|disabled
CVCC.20981.202320|A02377919|Student|N|disabled
CVCC.20981.202320|A02363910|Student|N|disabled
CVCC.20981.202320|A02420311|Student|N|disabled
CVCC.20981.202320|A02441380|Student|N|disabled
CVCC.20981.202320|A01652394|P|Y|enabled
CVCC.20981.202320|A02339838|Student|N|disabled
CVCC.20981.202320|A00282216|Student|N|disabled
CVCC.20981.202320|A02320508|Student|N|disabled
CVCC.20981.202320|A02395940|Student|N|disabled
CVCC.20981.202320|A02430957|Student|N|disabled
CVCC.20981.202320|A01746030|Student|N|disabled
CVCC.20981.202320|A01744251|Student|N|disabled
CVCC.20981.202320|A02224058|Student|N|disabled
CVCC.20981.202320|A01770334|Student|N|disabled
CVCC.20981.202320|A00938625|Student|Y|enabled
CVCC.20981.202320|A01637703|Student|Y|enabled
CVCC.20981.202320|A01759556|Student|Y|enabled
CVCC.20981.202320|A01746282|Student|Y|enabled
CVCC.20981.202320|A01746377|Student|Y|enabled
CVCC.20981.202320|A01746229|Student|Y|enabled
CVCC.20981.202320|A01788541|Student|Y|enabled
CVCC.20981.202320|A01772142|Student|Y|enabled
CVCC.20981.202320|A02071284|Student|Y|enabled
CVCC.20981.202320|A02230365|Student|Y|enabled
CVCC.20981.202320|A02250055|Student|Y|enabled
CVCC.20981.202320|A02262857|Student|Y|enabled
CVCC.20981.202320|A02280746|Student|Y|enabled
CVCC.20981.202320|A02315000|Student|Y|enabled
CVCC.20981.202320|A02345082|Student|Y|enabled
CVCC.20981.202320|A02345653|Student|Y|enabled
CVCC.20981.202320|A02356824|Student|Y|enabled
CVCC.20981.202320|A02391453|Student|Y|enabled
CVCC.20981.202320|A02393977|Student|Y|enabled
CVCC.20981.202320|A02404332|Student|Y|enabled
CVCC.20981.202320|A02419053|Student|Y|enabled
CVCC.20981.202320|A02420370|Student|Y|enabled
CVCC.20981.202320|A02422848|Student|Y|enabled
CVCC.20981.202320|A02436352|Student|Y|enabled
CVCC.20981.202320|A01743679|Student|N|disabled
CVCC.20982.202320|A01742564|Student|Y|enabled
CVCC.20982.202320|A02224047|Student|Y|enabled
CVCC.20982.202320|A02306686|Student|Y|enabled
CVCC.20982.202320|A02320185|Student|Y|enabled
CVCC.20982.202320|A02320648|Student|Y|enabled
CVCC.20982.202320|A02325527|Student|Y|enabled
CVCC.20982.202320|A02375121|Student|Y|enabled
CVCC.20982.202320|A02393066|Student|Y|enabled
CVCC.20982.202320|A02397630|Student|Y|enabled
CVCC.20982.202320|A01735571|P|Y|enabled
CVCC.20982.202320|A01773712|Student|Y|enabled
CVCC.20982.202320|A01756897|Student|Y|enabled
CVCC.20983.202320|A01735571|P|Y|enabled
CVCC.20983.202320|A02325527|Student|N|disabled
CVCC.20983.202320|A01597458|Student|N|disabled
CVCC.20983.202320|A02397630|Student|N|disabled
CVCC.20983.202320|A02345608|Student|N|disabled
CVCC.20983.202320|A02393066|Student|N|disabled
CVCC.20983.202320|A01773712|Student|Y|enabled
CVCC.20983.202320|A01742564|Student|Y|enabled
CVCC.20983.202320|A01768237|Student|Y|enabled
CVCC.20983.202320|A02224049|Student|Y|enabled
CVCC.20983.202320|A02306686|Student|Y|enabled
CVCC.20983.202320|A02320185|Student|Y|enabled
CVCC.20983.202320|A02320648|Student|Y|enabled
CVCC.20983.202320|A02375121|Student|Y|enabled
CVCC.20984.202320|A01768237|Student|Y|enabled
CVCC.20984.202320|A01742564|Student|Y|enabled
CVCC.20984.202320|A01735571|P|Y|enabled
CVCC.20984.202320|A02409336|Student|N|disabled
CVCC.20984.202320|A02325527|Student|Y|enabled
CVCC.20985.202320|A01735571|P|Y|enabled
CVCC.20986.202320|A01768237|Student|Y|enabled
CVCC.20986.202320|A02325527|Student|Y|enabled
CVCC.20986.202320|A01735571|P|Y|enabled
CVCC.20986.202320|A01742564|Student|Y|enabled
CVCC.20987.202320|A02397630|Student|Y|enabled
CVCC.20987.202320|A01767812|Student|N|disabled
CVCC.20987.202320|A02393066|Student|Y|enabled
CVCC.20987.202320|A02420108|Student|Y|enabled
CVCC.20987.202320|A00999314|P|Y|enabled
CVCC.20987.202320|A02317902|Student|N|disabled
CVCC.20987.202320|A02386953|Student|N|disabled
CVCC.20987.202320|A02375121|Student|Y|enabled
CVCC.20987.202320|A02366653|Student|Y|enabled
CVCC.20987.202320|A02358879|Student|Y|enabled
CVCC.20987.202320|A01785238|Student|Y|enabled
CVCC.20987.202320|A01756464|Student|Y|enabled
CVCC.20987.202320|A01597458|Student|Y|enabled
CVCC.20987.202320|A02371447|Student|Y|enabled
CVCC.20988.202320|A02420108|Student|Y|enabled
CVCC.20988.202320|A02397630|Student|Y|enabled
CVCC.20988.202320|A02393066|Student|Y|enabled
CVCC.20988.202320|A02375121|Student|Y|enabled
CVCC.20988.202320|A02371447|Student|Y|enabled
CVCC.20988.202320|A02366653|Student|Y|enabled
CVCC.20988.202320|A01772713|Student|Y|enabled
CVCC.20988.202320|A01785238|Student|Y|enabled
CVCC.20988.202320|A01756464|Student|Y|enabled
CVCC.20988.202320|A02386953|Student|N|disabled
CVCC.20988.202320|A01767812|Student|N|disabled
CVCC.20988.202320|A02317902|Student|N|disabled
CVCC.20988.202320|A00999314|P|Y|enabled
CVCC.20988.202320|A01597458|Student|Y|enabled
CVCC.20988.202320|A01773712|Student|Y|enabled
CVCC.20989.202320|A02393066|Student|Y|enabled
CVCC.20989.202320|A02375121|Student|Y|enabled
CVCC.20989.202320|A02371447|Student|Y|enabled
CVCC.20989.202320|A02366653|Student|Y|enabled
CVCC.20989.202320|A01785238|Student|Y|enabled
CVCC.20989.202320|A01756464|Student|Y|enabled
CVCC.20989.202320|A02420108|Student|Y|enabled
CVCC.20989.202320|A02317902|Student|N|disabled
CVCC.20989.202320|A01767812|Student|N|disabled
CVCC.20989.202320|A02386953|Student|N|disabled
CVCC.20989.202320|A00999314|P|Y|enabled
CVCC.20989.202320|A02397630|Student|Y|enabled
CVCC.20989.202320|A01597458|Student|Y|enabled
CVCC.20990.202320|A01768237|Student|Y|enabled
CVCC.20990.202320|A02325527|Student|Y|enabled
CVCC.20990.202320|A02435285|Student|Y|enabled
CVCC.20990.202320|A01742564|Student|N|disabled
CVCC.20990.202320|A02282543|Student|N|disabled
CVCC.20990.202320|A02325922|Student|N|disabled
CVCC.20990.202320|A01788092|P|Y|enabled
CVCC.20991.202320|A01746739|Student|Y|enabled
CVCC.20991.202320|A02224301|Student|Y|enabled
CVCC.20991.202320|A02283506|Student|Y|enabled
CVCC.20991.202320|A02389458|Student|Y|enabled
CVCC.20991.202320|A02405543|Student|Y|enabled
CVCC.20991.202320|A02434333|Student|N|disabled
CVCC.20991.202320|A02416362|Student|Y|enabled
CVCC.20991.202320|A02437464|Student|Y|enabled
CVCC.20991.202320|A01788092|P|Y|enabled
CVCC.20991.202320|A02442918|Student|N|disabled
CVCC.20991.202320|A02408073|Student|Y|enabled
CVCC.20992.202320|A01746739|Student|Y|enabled
CVCC.20992.202320|A02283506|Student|Y|enabled
CVCC.20992.202320|A02389458|Student|Y|enabled
CVCC.20992.202320|A02405543|Student|Y|enabled
CVCC.20992.202320|A02434333|Student|N|disabled
CVCC.20992.202320|A02437464|Student|Y|enabled
CVCC.20992.202320|A01788092|P|Y|enabled
CVCC.20992.202320|A02367639|Student|N|disabled
CVCC.20992.202320|A02442918|Student|N|disabled
CVCC.20992.202320|A02408073|Student|Y|enabled
CVCC.20993.202320|A02224301|Student|Y|enabled
CVCC.20993.202320|A02367639|Student|Y|enabled
CVCC.20993.202320|A02378575|Student|Y|enabled
CVCC.20993.202320|A02389458|Student|Y|enabled
CVCC.20993.202320|A02405543|Student|Y|enabled
CVCC.20993.202320|A02408073|Student|N|disabled
CVCC.20993.202320|A02437464|Student|Y|enabled
CVCC.20993.202320|A02442918|Student|Y|enabled
CVCC.20993.202320|A01788092|P|Y|enabled
CVCC.20993.202320|A01746739|Student|N|disabled
CVCC.20993.202320|A02434333|Student|N|disabled
CVCC.20993.202320|A02409336|Student|Y|enabled
CVCC.20994.202320|A02224301|Student|Y|enabled
CVCC.20994.202320|A02367639|Student|Y|enabled
CVCC.20994.202320|A02378575|Student|Y|enabled
CVCC.20994.202320|A02389458|Student|Y|enabled
CVCC.20994.202320|A02405543|Student|Y|enabled
CVCC.20994.202320|A01746739|Student|N|disabled
CVCC.20994.202320|A02442918|Student|Y|enabled
CVCC.20994.202320|A01788092|P|Y|enabled
CVCC.20994.202320|A02408073|Student|N|disabled
CVCC.20994.202320|A02409336|Student|N|disabled
CVCC.20994.202320|A02434333|Student|N|disabled
CVCC.20994.202320|A02437464|Student|Y|enabled
CVCC.20995.202320|A01746739|Student|Y|enabled
CVCC.20995.202320|A01772073|Student|Y|enabled
CVCC.20995.202320|A02224301|Student|Y|enabled
CVCC.20995.202320|A02367639|Student|Y|enabled
CVCC.20995.202320|A02378575|Student|Y|enabled
CVCC.20995.202320|A02389458|Student|Y|enabled
CVCC.20995.202320|A02442918|Student|N|disabled
CVCC.20995.202320|A02409336|Student|Y|enabled
CVCC.20995.202320|A02422848|Student|Y|enabled
CVCC.20995.202320|A01788092|P|Y|enabled
CVCC.20995.202320|A02408073|Student|N|disabled
CVCC.20995.202320|A02434333|Student|N|disabled
CVCC.20995.202320|A02405543|Student|Y|enabled
CVCC.20996.202320|A01756807|Student|Y|enabled
CVCC.20996.202320|A01757703|Student|Y|enabled
CVCC.20996.202320|A01742238|Student|Y|enabled
CVCC.20996.202320|A01786144|Student|Y|enabled
CVCC.20996.202320|A01770667|Student|Y|enabled
CVCC.20996.202320|A01789759|Student|Y|enabled
CVCC.20996.202320|A02079954|Student|Y|enabled
CVCC.20996.202320|A02258308|Student|Y|enabled
CVCC.20996.202320|A02264210|Student|Y|enabled
CVCC.20996.202320|A02271241|Student|Y|enabled
CVCC.20996.202320|A02277196|Student|Y|enabled
CVCC.20996.202320|A02288140|Student|Y|enabled
CVCC.20996.202320|A02294134|Student|Y|enabled
CVCC.20996.202320|A02295489|Student|Y|enabled
CVCC.20996.202320|A02311295|Student|Y|enabled
CVCC.20996.202320|A02315542|Student|Y|enabled
CVCC.20996.202320|A02321940|Student|Y|enabled
CVCC.20996.202320|A02347717|Student|Y|enabled
CVCC.20996.202320|A02360707|Student|Y|enabled
CVCC.20996.202320|A02370726|Student|Y|enabled
CVCC.20996.202320|A02401551|Student|Y|enabled
CVCC.20996.202320|A02401715|Student|Y|enabled
CVCC.20996.202320|A02402676|Student|Y|enabled
